0,-0.10234465538276494
1,0.11643759537967258
2,-0.537601562212823
3,0.214027665958065
4,-0.5396115118277307
5,-0.5396115116800271
6,-0.5376015624190176
7,-0.11002283609275754
8,-0.45154848998226504
9,-0.537591642685934
10,-0.47327498783785504
11,-0.537601562247634
12,-0.5376114821454288
13,-0.537591642685934
14,-0.537591642685934
15,-0.507622162402916
16,-0.4638026582524446
17,-0.4227622623274905
18,-0.22806886829654105
19,-0.5375916420703055
20,-0.28606258144982766
21,-0.2931098038547615
22,-0.498684032380069
23,-0.2496851958729147
24,-0.5010289569386077
25,-0.09380911319604901
26,-0.4255738214475875
27,-0.26828964984422465
28,-0.468844221675657
29,0.007131321064457574
30,-0.4631799507581744
31,-0.4257210950963122
32,-0.06270408546451756
33,-0.09554494100906119
34,-0.46079160210049697
35,-0.4965025018212963
36,-0.4639746359717243
37,-0.054438782226148064
38,0.08266683570849731
39,0.3645506290426511
40,0.8379490412576375
41,-0.34309877428667224
42,0.6571165532031424
43,2
44,2
45,2
46,2
47,0.8216842152328268
48,0.3597921246457545
49,0.6618166117814648
50,0.15874127494407364
51,-0.42225033500086684
52,0.14104019463356776
53,-0.3525968310164984
54,0.7406454492333565
55,-0.3402388482359624
56,0.8096463583314483
57,-0.39898664286778884
58,2
59,-0.2978351257986094
60,0.45782308384860126
61,0.8541888144334884
62,-0.15688043075714853
63,0.7057452004678684
64,0.3843581275086744
65,0.4314633590447068
66,-0.3979096399319406
67,0.11368574418328048
68,0.0454793196436476
69,0.79567170146818
70,-0.06551943175669894
71,2
72,-0.10326925243787821
73,0.40181207927855256
74,-0.14495879823426883
75,0.8470372684587213
76,2
77,2
78,-0.2961746169786079
79,0.35780246294606355
80,0.03399949119442014
81,2
82,0.8373797444697492
83,0.6068413956208993
84,-0.04397377235920508
85,-0.2958660937598061
86,-0.07351746980399776
87,0.7169167146749549
88,0.7925341892633962
89,0.2454588821224577
90,-0.11178194578369682
91,0.8527806327601182
92,0.05215223443929051
93,0.6003994867748028
94,-0.07607667712626598
95,0.7241137031953808
96,2
97,0.5710325388080479
98,0.1336091365637273
99,0.6969354345617853
100,0.547323304557856
101,-0.39368237698523867
102,-0.42176351033996373
103,-0.26098689413191445
104,0.8283304290076015
105,0.44261166851980804
106,-0.5376015624912867
107,-0.2490910730104643
108,2
109,-0.5375916427146334
110,-0.5375916423106057
111,-0.45800820758749783
112,-0.1366708537175274
113,0.0828010249073996
114,0.07286689499759613
115,-0.5128367303121397
116,-0.5396115126241263
117,-0.508459013725576
118,-0.539622870802223
119,0.6135493188337342
120,-0.5357236434482662
121,0.862809456894767
122,2
123,-0.22878309276137565
124,-0.004875656123091154
125,0.8482120101676284
126,2
127,0.7334026099861537
128,2
129,0.5091423573218095
130,0.7590207266477781
131,0.6285725959100006
132,0.6744177239831437
133,0.6666734198838729
134,0.6661178376737212
135,0.4288851812745246
136,0.8275086652369031
137,-0.2255857357042581
138,-0.16806010649518788
139,0.2974622978309519
140,0.11258678596483984
141,0.028829015356900856
142,0.022809937295894422
143,-0.4397411041705863
144,-0.45952407158193487
145,-0.4794233453682779
146,0.6489215393865826
147,0.21841404705367962
148,-0.3139736563855329
149,-0.05792885983971008
150,-0.22976110727486487
151,-0.18929745200223325
152,2
153,0.1373567535189284
154,0.25893025166776185
155,0.7442591063523222
156,-0.4679015018213113
157,0.5437828895310151
158,0.8101896930042699
159,-0.13271776782751377
160,0.651601319000292
161,-0.16013943438537148
162,0.7649928108684646
163,0.2783334298422768
164,0.30243522607209816
165,0.7078429182713222
166,0.8038690830656353
167,0.35240007130429507
168,0.7067130529075433
169,0.3394167529577665
170,-4.7934752217981824e-05
171,0.8016941269710753
172,0.6656497139618356
173,2
174,0.8795078979506981
175,0.45083493432667576
176,0.6359597433987384
177,-0.3506609831021479
178,0.5177772698554628
179,0.5100090488075514
180,0.7643404471955737
181,-0.3386106531287496
182,0.8151155790051818
183,0.12162452975122418
184,-0.4722077344163147
185,-0.5165830157916429
186,0.09751057625450199
187,-0.5396115116800271
188,-0.5396115120393077
189,-0.5396115107368056
190,0.13895274997697382
191,-0.5396115114808109
192,-0.5396001535643
193,-0.5396001535643
194,-0.5396115116800271
195,-0.5396001510956034
196,0.6774783857621969
197,-0.5295579237907828
198,-0.5202721748145835
199,-0.5396001510956034
